"Country","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000"
"Liberia","127.8","119.2","76.9","72.5","77.3","68.7","71.1","56.4","50.7","36.5","36.4","31.5","13.3","16.2","19.8","21.5"
"Libya","No data","No data","No data","No data","627.3","957.3","969.2","561.9","610.7","605.2","603.8","693.6","846.4","852.3","809.0","696.5"
"Lithuania","1874.6","1734.4","1631.1","1542.2","1472.3","1352.4","1327.3","1298.7","1092.7","957.2","810.9","713.3","750.0","647.5","549.4","490.7"
"Luxembourg","6381.5","6463.3","6345.9","6091.0","5694.9","6089.7","6097.5","5725.0","5275.2","5272.9","4942.5","4741.4","4216.5","3978.7","3612.0","3284.0"
"Madagascar","76.7","70.5","57.0","53.1","68.4","72.9","69.9","67.7","72.8","72.9","68.2","65.2","54.0","60.8","69.0","61.2"
"Malawi","108.2","111.6","127.3","89.8","78.8","73.3","79.7","78.3","65.6","54.2","45.3","41.4","32.0","25.3","24.0","29.9"
"Malaysia","1063.9","991.5","882.8","835.1","758.1","688.5","687.7","645.6","656.6","596.2","500.0","497.2","467.2","399.1","374.3","338.0"
"Maldives","1513.9","1693.4","1359.3","945.7","1136.4","948.3","1022.5","1211.8","851.1","692.1","629.8","578.3","432.9","420.8","411.1","277.6"
"Mali","118.5","113.9","100.7","80.9","76.9","81.2","83.3","83.5","88.3","86.0","78.2","76.8","67.6","58.8","57.0","59.2"
"Malta","3470.9","3216.0","2778.6","2550.1","2456.1","2290.2","2122.1","2094.3","2049.5","2056.8","1940.6","1739.2","1657.6","1517.0","1297.7","1198.9"
"Marshall Islands","862.8","723.4","744.6","690.0","668.7","653.7","658.9","692.3","726.1","822.4","750.4","581.8","497.3","488.2","524.6","572.8"
"Mauritania","177.1","158.3","133.9","117.9","106.8","108.4","123.3","123.6","117.9","107.5","118.7","112.1","117.8","113.7","102.3","97.3"
"Mauritius","1098.6","1020.0","840.0","746.0","714.2","716.6","627.9","571.9","478.1","452.9","428.0","387.3","346.1","323.2","287.9","270.6"
"Mexico","1008.7","986.1","1001.3","973.2","915.0","887.8","868.7","829.2","807.3","759.9","721.9","685.1","637.0","552.9","524.4","480.5"
"Micronesia (Federated States of)","457.9","415.1","407.7","418.5","440.7","427.4","397.7","367.8","341.4","325.1","338.5","290.0","265.8","210.7","221.3","194.7"
"Monaco","3406.9","3468.6","3250.5","3005.2","2888.5","2796.0","2687.8","2608.1","2399.9","2331.0","2301.0","2214.8","2101.7","1852.7","1744.3","1629.2"
"Mongolia","469.6","457.5","443.8","367.3","305.1","273.6","296.0","304.1","259.2","208.6","227.6","209.8","194.3","206.9","194.4","213.7"
"Montenegro","957.0","898.1","891.4","843.5","836.8","793.7","712.5","842.4","813.9","746.0","638.2","617.7","609.8","541.7","510.6","398.9"
"Morocco","435.3","428.3","415.0","403.6","389.1","375.7","360.8","315.7","302.5","262.3","230.7","217.2","196.4","178.8","161.0","142.9"
"Mozambique","63.7","62.9","50.3","52.1","42.4","46.0","42.5","38.0","42.3","44.0","41.9","30.2","29.7","20.6","20.5","15.8"
"Myanmar","267.2","245.5","91.1","82.2","65.8","67.7","68.3","59.7","50.8","46.5","42.7","39.1","34.1","31.0","24.2","21.9"
"Namibia","942.5","827.9","827.6","839.2","847.3","784.8","644.7","777.0","833.9","855.9","801.7","680.1","600.6","534.0","503.4","487.9"
"Nauru","1063.9","898.7","615.1","714.2","666.0","724.6","581.7","1350.0","892.8","578.9","509.5","598.8","725.8","732.2","746.8","740.7"
"Nepal","150.6","139.0","127.2","110.7","103.1","96.8","82.5","77.4","69.5","63.8","67.6","65.7","59.7","58.5","57.0","46.8"
"Netherlands","5313.2","5338.0","5316.3","5100.4","4857.1","4649.3","4525.4","4370.6","4020.3","3732.6","3457.9","3024.3","2855.9","2711.0","2458.2","2236.6"
"New Zealand","3530.1","3453.3","3346.4","3156.8","3106.5","3006.4","2954.5","2718.2","2440.0","2396.5","2123.6","1985.5","1852.8","1834.4","1693.8","1606.3"
"Nicaragua","406.0","377.6","346.9","336.6","299.5","256.6","272.0","261.0","246.7","202.4","186.2","171.0","144.3","154.2","146.9","143.6"
"Niger","68.5","55.5","55.1","52.7","51.7","49.8","51.5","52.6","50.9","53.2","48.3","39.4","36.7","37.5","35.9","32.4"
"Nigeria","215.2","199.0","192.5","180.8","173.6","164.9","293.8","266.3","255.9","238.4","212.9","211.3","179.6","82.3","103.6","87.1"
"Niue","795.0","937.1","851.5","836.3","1619.4","1036.5","1823.9","1685.8","1289.8","4230.3","955.2","983.4","862.4","762.2","2474.4","488.6"
"Norway","6221.6","6177.0","6018.3","5774.4","5492.1","5200.6","5061.0","4945.3","4523.7","4302.5","3995.4","3764.5","3562.0","3429.1","3044.6","2854.7"
"Oman","1635.9","1497.2","1208.6","1117.5","1074.3","1218.9","1250.1","868.7","983.4","900.9","955.2","1066.2","1119.9","1155.8","1134.1","1067.7"
"Pakistan","134.4","131.2","120.2","104.9","101.6","109.0","109.1","120.0","126.8","115.2","104.3","83.0","79.6","84.3","81.0","85.5"
"Palau","1611.5","1648.8","1570.7","1548.6","1352.9","1405.1","1190.4","1213.1","1315.8","1233.3","1178.6","1272.9","1007.6","1026.2","927.3","1020.0"
"Panama","1542.8","1432.5","1301.0","1132.2","1020.6","1002.7","929.2","935.2","868.6","761.9","655.3","692.0","605.9","609.9","587.8","589.6"
"Papua New Guinea","98.6","115.6","124.2","89.4","72.4","63.2","64.1","57.2","63.1","59.1","57.8","60.7","54.2","48.3","44.7","43.0"
"Paraguay","724.3","682.9","593.4","567.4","505.0","444.7","392.3","363.6","332.8","307.7","271.4","262.3","246.4","223.6","263.2","277.6"
"Peru","671.0","621.8","572.6","529.3","479.4","463.6","447.1","401.2","358.1","330.8","303.2","298.8","301.5","287.8","260.2","235.1"
"Philippines","322.8","290.8","291.3","266.8","240.1","236.5","222.7","205.4","191.3","178.9","166.0","127.0","119.0","97.2","101.7","105.6"
"Poland","1704.2","1607.5","1576.4","1477.9","1424.5","1354.4","1269.5","1167.3","985.4","878.5","806.8","783.3","730.5","716.0","631.8","563.9"
"Portugal","2661.4","2594.6","2530.9","2466.5","2548.7","2686.5","2618.7","2492.0","2331.8","2255.9","2146.8","1999.7","1857.5","1747.2","1651.1","1586.9"
"Qatar","3900.3","3084.7","2634.9","2230.9","2069.6","2193.8","2435.7","1840.3","2209.3","2397.9","2511.7","3087.6","3189.1","2237.6","2027.3","1724.7"
"Republic of Korea","2556.0","2414.1","2268.2","2170.0","2056.0","1976.0","1799.3","1661.4","1563.0","1406.6","1216.5","1086.8","1008.5","902.4","861.9","717.3"
"Republic of Moldova","515.3","515.8","485.2","461.9","456.0","465.7","482.7","409.2","372.1","335.9","281.1","237.3","167.8","155.7","122.0","106.8"
"Romania","1090.4","1045.0","1027.3","891.6","839.5","978.4","875.8","839.0","679.1","584.0","529.2","490.7","404.6","326.3","282.2","245.8"
"Russian Federation","1414.0","1339.9","1261.1","1269.8","1159.9","1089.5","1169.8","1056.9","844.9","760.3","604.0","521.9","512.2","475.9","414.3","367.6"
"Rwanda","143.2","141.9","131.2","135.9","134.5","129.3","119.2","113.6","103.3","91.9","68.0","62.0","58.8","33.5","29.8","29.4"
"Saint Kitts and Nevis","1442.7","1406.2","1305.3","1239.0","1242.7","1201.4","1222.3","1222.4","1101.8","1097.1","968.5","872.3","799.2","767.3","741.4","721.1"
"Saint Lucia","681.4","641.3","791.0","748.1","740.9","703.4","663.1","656.6","619.2","543.2","509.1","499.6","453.4","429.3","411.0","388.9"
"Saint Vincent and the Grenadines","469.5","461.4","461.6","458.9","424.5","431.4","401.6","390.9","349.0","324.9","310.5","299.4","295.2","267.7","230.6","229.1"
"Samoa","335.9","361.4","350.6","282.3","316.3","288.8","298.7","278.2","263.5","246.0","231.6","200.5","175.6","198.2","167.5","168.3"
"San Marino","3674.6","3804.2","3880.1","3950.1","3885.5","3750.6","3854.9","3720.6","3348.7","2935.6","2513.8","2600.1","2480.1","2670.0","2889.6","2734.1"
"Sao Tome and Principe","308.4","271.0","261.6","211.1","151.3","136.4","180.0","119.5","147.3","151.9","234.9","221.8","243.3","201.1","219.1","167.5"
"Saudi Arabia","3121.3","2674.5","2243.7","1981.9","1754.7","1551.0","1760.2","1238.4","1398.2","1343.8","1222.7","1191.6","1220.6","1222.2","1298.7","1222.4"
"Senegal","97.1","93.5","88.2","85.2","85.2","85.8","87.0","89.2","83.0","89.4","86.3","98.9","89.9","79.6","78.5","70.1"
"Serbia","1323.7","1355.8","1360.2","1296.6","1250.0","1219.2","1171.5","1197.1","1049.8","865.1","759.0","664.8","584.7","548.1","422.3","371.6"
"Seychelles","867.3","836.4","812.8","955.4","723.6","702.5","470.2","477.8","605.3","609.8","581.8","572.4","638.3","608.5","638.7","674.2"
"Sierra Leone","256.3","351.6","198.1","127.2","131.5","108.4","111.6","101.4","93.8","90.3","92.6","89.6","83.4","81.8","64.4","71.6"
"Singapore","3681.3","3323.2","3048.9","2619.4","2385.1","2277.3","2104.5","2034.0","1780.9","1687.9","1592.7","1538.7","1608.4","1445.9","1321.9","1411.7"
"Slovakia","2062.0","2011.5","2102.9","2035.6","1918.7","1951.3","1838.1","1651.5","1521.6","1295.1","1096.4","984.9","771.5","733.2","662.2","601.7"
"Slovenia","2733.8","2651.0","2589.7","2519.1","2463.0","2381.5","2363.2","2338.1","2076.1","2014.6","1910.1","1807.1","1708.5","1624.0","1498.0","1404.8"
"Solomon Islands","173.0","177.8","150.8","190.7","148.3","128.6","130.4","142.0","143.1","143.7","149.9","110.1","95.7","100.0","107.2","70.0"
"Somalia","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data"
"South Africa","1086.4","1029.3","981.9","964.4","908.6","863.7","804.1","753.9","711.4","680.8","644.0","609.1","582.7","559.8","583.5","562.4"
"South Sudan","71.2","53.4","45.6","47.6","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data"
"Spain","3182.5","3057.9","2936.3","2899.2","2920.2","2891.2","2922.3","2791.0","2578.8","2412.3","2144.1","2013.5","1902.8","1673.4","1564.7","1470.2"
"Sri Lanka","353.1","319.6","294.6","264.8","270.9","248.3","284.4","263.3","251.7","236.8","218.0","208.0","180.3","187.1","178.7","181.7"
"Sudan","277.0","224.6","260.3","210.1","253.0","232.0","278.3","251.7","266.9","201.2","160.0","140.6","123.5","99.0","93.3","84.7"
"Suriname","1016.9","955.6","912.1","884.0","833.9","759.5","768.5","744.7","685.0","727.6","841.6","819.4","738.8","725.3","609.6","694.7"
"Sweden","5298.6","5202.1","5098.3","4910.9","4689.3","3550.3","3566.5","3493.2","3287.6","3066.5","2817.3","2777.3","2668.8","2562.3","2389.8","2171.4"
"Switzerland","7582.6","7145.2","6842.2","6424.9","6080.1","5714.6","5392.7","5153.5","4793.0","4423.0","4161.6","4093.2","3922.4","3819.9","3585.4","3340.7"
"Syrian Arab Republic","No data","No data","No data","159.7","184.9","169.5","175.3","161.0","171.0","167.5","171.6","175.2","186.2","172.0","152.8","144.9"
"Tajikistan","192.7","180.5","160.1","142.2","131.8","120.5","116.1","113.1","98.3","82.0","79.1","67.5","59.7","48.4","44.4","40.3"
"Thailand","610.2","579.7","528.1","518.4","483.0","448.0","441.6","424.0","379.3","342.1","324.3","301.5","287.2","272.2","231.1","225.9"
"Republic of North Macedonia","857.1","828.5","782.1","745.5","762.9","785.9","755.1","723.8","637.5","665.6","620.0","613.8","598.1","544.9","222.7","236.3"
"Timor-Leste","141.3","149.8","149.9","129.8","122.0","109.8","105.9","95.5","69.6","66.7","59.2","45.1","34.5","30.8","No data","No data"
"Togo","95.6","89.6","87.2","78.5","75.9","75.1","60.5","52.5","52.1","48.3","44.6","44.1","44.0","38.1","37.4","38.1"
"Tonga","323.8","278.2","254.7","261.0","231.9","241.7","213.4","280.0","237.8","248.5","204.7","197.1","166.3","171.8","161.5","151.5"
"Trinidad and Tobago","2204.1","1853.2","1749.1","1586.0","1458.4","1470.6","1753.4","1247.6","1290.8","1151.7","1153.2","985.7","911.2","772.0","641.4","584.3"
"Tunisia","774.1","772.7","751.4","700.0","651.0","601.6","559.6","520.6","496.1","453.4","423.0","403.6","373.3","346.2","322.1","303.1"
"Turkey","996.0","1005.6","983.5","924.2","921.7","882.4","857.9","844.0","783.6","707.1","587.4","539.0","485.8","475.9","454.9","442.6"
"Turkmenistan","1003.8","830.2","705.5","595.1","549.0","486.7","430.8","501.7","389.4","550.0","552.6","530.0","399.4","315.4","363.5","291.3"
"Tuvalu","523.3","500.6","462.7","429.2","442.8","429.3","382.3","332.8","307.9","299.9","280.0","266.0","373.3","345.7","466.8","596.0"
"Uganda","138.5","132.7","125.9","133.9","162.5","170.3","134.2","160.2","153.7","145.4","125.1","99.2","90.1","88.3","75.6","67.1"
"Ukraine","469.4","510.7","603.6","577.0","518.0","488.0","478.4","465.3","484.8","462.8","410.4","373.8","342.2","278.3","246.1","210.1"
"United Arab Emirates","2425.8","2452.1","2331.9","2112.1","2142.0","2225.8","2405.8","2026.0","1924.3","1898.4","1915.1","2103.5","2194.0","2166.3","2007.8","1942.1"
"United Kingdom of Great Britain and Northern Ireland","4144.6","4008.8","3862.0","3186.9","3095.1","3053.3","2962.2","2802.9","2643.4","2544.7","2345.1","2251.2","2063.8","1900.2","1741.1","1567.8"
"United Republic of Tanzania","96.5","101.7","105.5","112.1","114.4","105.4","96.9","103.4","123.0","125.8","99.8","99.9","86.3","71.3","60.8","48.3"
"United States of America","9535.9","9059.5","8634.6","8432.5","8160.8","7949.9","7696.5","7420.1","7176.6","6820.6","6453.1","6101.5","5738.9","5330.0","4912.7","4561.9"
"Uruguay","1747.8","1754.1","1690.8","1604.1","1492.8","1404.6","1304.0","1168.0","1072.1","1107.5","997.5","958.6","973.1","920.4","968.9","926.6"
"Uzbekistan","382.8","341.6","308.1","287.7","247.7","224.3","195.9","172.0","160.1","161.0","144.0","130.5","122.5","117.1","109.0","104.0"
"Vanuatu","106.1","110.2","162.9","79.1","66.0","80.1","58.6","37.1","37.9","50.0","44.3","44.9","35.9","32.0","37.6","30.7"
"Venezuela (Bolivarian Republic of)","579.4","640.1","641.6","669.4","821.8","733.8","845.8","759.0","737.0","611.5","538.4","498.9","438.4","474.7","553.2","502.2"
"Viet Nam","334.3","320.7","331.3","318.1","266.9","252.9","209.5","193.3","192.9","174.9","151.0","130.3","105.7","95.9","113.4","89.0"
"Yemen","144.5","192.1","198.8","200.7","182.2","226.9","249.0","234.8","229.9","211.6","192.6","192.5","193.5","157.9","157.5","144.0"
"Zambia","203.0","191.7","179.8","168.1","162.1","147.9","127.5","112.8","99.4","117.9","148.0","144.6","137.8","122.6","114.5","119.2"
"Zimbabwe","182.3","158.3","132.4","138.1","141.1","156.7","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data"
